瓣,膜
开放性,伤口
切,除
睾,丸
缺,损
单,纯
基,底
间,隙
固定,术
掌,骨
左,侧
锁,骨
家,族
闭合性,骨折
腓,骨
心,包
右,侧
器,官
胫,骨
装,置
关节,面
乳,腺
男,性
动脉,瘤
心,房
半,脱位
咽,部
十二,指
十二指,肠
反,应
不,确定
症,状
膝,关节
亚,种
原,体
氨,酸
婴,儿
异,位
性,疾病
糖,尿
大,脑
心肌,病
松,解
移植,术
有,关
疾,患
尿,管
腹腔,镜下
链,球菌
梅,毒
腹腔,镜
减,少
会,厌
背,侧
破,裂
坏,死
活,动
骨,骺
原,位
活,组织
多,发性
活组织,检查
植,入
三,尖瓣
糖尿,病
跖,骨
吻,合术
正,常
减,退
主动脉,瓣
腔,静脉
上,皮
发,的
家族,性
小,肠
高血,压
运,输
状,细胞
骨,骼
紊,乱
输,尿管
肩,胛
有关,的
肺,静脉
口,腔
角,膜
切开,术
胸,骨
部,皮肤
肝,炎
螺,旋
衰,竭
增,生
病毒,感染
溃,疡
皮,质
引流,术
内,分泌
前,臂
中,央
胸,腔
桡,骨
血,性
胸,膜
尺,骨
双,侧
葡萄,球菌
鼻,咽
脂,肪
腹,部
膜,下
性,感染
磨,牙
芽,孢
增,多
腹,膜
风,湿
磷,酸
疼,痛
置入,术
阻,塞
染,色
关节,病
贫,血
椎,体
房室,瓣
萎,缩
细,菌
性,肿瘤
色,素
抑,郁
脑,炎
置换,术
颅,内
肱,骨
未,特指
垂,体
联,合
外,阴
躯,干
结,石
生物,学
神经,系统
激,素
节,指骨
头,部
脑,膜炎
经,皮
心,内
染色,体
肺动脉,瓣
的,其他
缝,合术
会,阴
鳞,状细胞
生物学,行为
关节,突
结合,部
小,腿
使,用
表,皮
黄,疸
伴,感染
小,脑
股,沟
原位,癌
癣,菌
去,除术
缺,失
腹,股沟
扭,伤
颅,骨
芽孢,杆菌
淋巴,管
血栓,形成
胎儿,新生儿
病,性
口,咽
虫,属
撕裂,伤
细胞,瘤
内,镜下
行,性
链,霉菌
生殖,器
穿,刺
发育,异常
源,性
混,合
相关,性
系,膜
综合,症
象,限
变,性
切,断
造,口
引起的,感染
腺,癌
肛,门
念,珠
物,质
闭,塞
对,胎儿或新生儿
去,除
足,部
部分,切除术
脊,椎
流,感
内,固定术
丘,脑
放,线
肌,肌腱
呼吸,道
阴,囊
浅,表
踝,关节
第,十
粘,液
红,细胞
内,动脉
局,部
大,腿
免疫,缺陷
神经,根
水,肿
牙,槽
右,肺
动,静脉
沙门,氏杆菌
相关,的
沙,氏杆菌
功能,障碍
骨髓,炎
肉,瘤
产,后
指,间关节
导致的,感染
神经,节
原发性,恶性肿瘤
支,架
松解,术
沙门,杆菌
眼,睑
主动脉,弓
化,脓
损,害
传,染
横,突
胸,部
手,部
功能,减退
间,质
引,发的
人,类
间隔,缺损
脉,络
感,觉
术,后
继,发
面,部
复,发性
脑,室
操,作
旁,腺
面,皮肤
出,术
痛,风
左,心室
切除,伴
分,裂
腺,瘤
持,续
伤,害
重,度
乳头,状
性,恶性肿瘤
腱,鞘
围,产
前,庭
水,疱
鼻,窦
特,发性
损伤,或
生,素
椎间,孔
闭,锁
造,影
放,射
淀,粉
肝,脏
类,型
胎,盘
髋,关节
注,射
通,过
产,伤
外,耳
生,长
对胎儿或新生儿,的影响
盆,腔
擦,伤
外,伤性
静脉,结构
消,化
甲状,旁腺
损伤或,伤害
事,件
中,枢
细,菌性
移植,物
中,隔
测,量
交,通
假,体
流,产
累,及
鳞状细胞,癌
连接,处
脓,毒
整个,左
闭合,骨折
屈,肌腱
麻,痹
肠,沙门氏菌
假,单胞菌
血清,种
未,定
不,足
乳,突
脑,膜
风湿,性
状,态
第,六
增多,症
肉,芽
失,调
肠道,亚种
取,出术
继发性,恶性肿瘤
甲,基
螺旋,体
颈,动脉
关节,囊
血,病
肠沙门氏菌,肠道亚种
完全,性
转移,性恶性肿瘤
心肌,梗
不确定,行为
上,臂
复位,术
起,源
下,动脉
肠,系膜
毛,细
纵,隔
暂,时
对,胎儿新生儿
软,组织
肉芽,肿
静脉,炎
腹,壁
切,牙
酒,精
中,心
结,膜炎
面,皮下组织
结,膜
整个第,三
右,心室
经,腹腔镜
黄,色
接,合
动脉,结构
子宫,颈
泌,尿
烧,伤
探,查
产,褥
肩,关节
母,体
沉,着
头,影
低,血
小,指
无,名
头影,测量
常,染色体
菌,感染
副,韧带
轻,度
声,带
斯,特
头,痛
生物学行为,未定
过,敏
化脓,性
肥,大
产褥,期
第,七
淀粉,样
交,感
暴,露
重,建
整个第,四
骨,骨折
氧,化
小,叶
区,皮肤
叶,支气管
酶缺乏,症
自,体
曲,张
过,多
滑,膜
后,天
活,检
线,虫
恐,怖
分,流
全,身
对胎儿新生儿,的影响
生物学行为未定,性肿瘤
声,门
睡,眠
不,可
状,体
肋,结节
性,骨
入,路
胆囊,炎
原,发
胆,道
痴,呆
阻,滞
鼻,炎
胰,岛
传,导
弧,菌
结节,性
裂,伤
整个,胸
阿,米
半,月
食,指
创,伤
中,间
维,生素
坏,疽
缺乏,症
探查,术
氏,综合征
性,肺
囊,炎
足,底
髌,骨
粘,连
性,骨折
他,处
痉,挛
断,裂
高,压
所致,的
脉络,膜
暂时,性
孢子,菌
暴露,于
血,小
血小,板
哮,喘
病,伴
结,扎
典,型
整个第,五
趾,关节
酵,母
静脉,曲张
缺,如
淋巴,瘤
复,术
机,能
部位,的
鼻,中隔
伸,肌腱
分,离
缓,解
儿,童
复,合
下颌,骨
胸椎,椎间盘
整个第,二
问,题
积,症
粗,隆
脚,趾
腰,骶
整个,右
根,治
归,类
支气管,炎
单,侧
粒,细胞
抑,制
白,血病
纤维,化
腕,关节
空,肠
不确定行为,肿瘤
在,他处
内,膜
中,指
巩,膜
病毒,属
血,肿
鼻,腔
后,壁
指,关节
污,染
原,虫
氨,基
归类,在他处
黏,膜
因,子
阿米,巴
棘,突
败,血症
皮,炎
三,角
肾,盂
刺,激
牙,龈
毛,癣菌
小,管
大肠,杆菌
交,界
转移,至
宫,颈
瘤,病
产,科
与,损伤或伤害
肘,关节
脑,神经
冠,脉
切开,引流术
切断,术
连接,部
镜,检查
背,部
与损伤或伤害,有关的
不可,归类在他处
肋,间
搭,桥
性,皮肤
弥,漫
性,脑
超,声
不伴,有
状,软骨
红,斑
足,趾
重建,术
昆,虫
性,鼻炎
尿,症
破,坏
持续,性
不可归类在他处,者
严,重
腮,腺
同,种
嗜,酸
颅,神经
性,肌
外,周
耻,骨
性,肝
复,杂
肌,结构
起源,于
受,害
电,图
动脉,导管
单纯,疱疹
作,为
前,动脉
动,物
结合,部位
心脏,病
息,肉
诊,断
左,肺
毛细,血管
过,度
接,触
中,度
状,骨
流,出
水平,的
开放性伤口,的
囊,性
虹,膜
炎,症
眼,球
女性,乳房
正,术
吸,虫
纤维,环
受,损
总,管
固,醇
产,前
全,部
伤口,污染
厌,氧
功能,不全
胚,胎
掌,侧
食,物
第,九
白,质
结扎,术
胸,壁
情,感
半月,板
不,明
动,过
性,心肌病
穿,孔
杆菌,属
标,本
切开,复位
位,于
衣,原体
收,缩
喉,部
流出,道
挫,伤
球,虫
挛,缩
软,腭
牙,齿
意,外
病,症
骨,化
激,光
消,融
弯,曲
循,环
增,加
回,肠
内,固定
围产,儿
乳头,肌
骨,干
总,动脉
椎,弓
智,力
支,结构
心肌,炎
妊娠,期
髓,核
状,菌
融,合术
陆,地
不确定,的
修,复术
皮肤,和
趾,间关节
播,散
线,虫感染
合并,感染
活动,的
障碍,伴
分,之
球菌,性
门,静脉
血栓,性
运动,或
寄,生
胃,肠
围,生儿
病毒,病
中枢,神经系统
心,血管
耳,聋
医,疗
头,皮
肥,厚
胆,总管
肾,脏
三,分之
支,原体
裂,孔
梭,菌
移,位
深,静脉
身,体
曲,霉菌
海,绵
未,知
有,害
韧带,结构
混合,性
骨,肿瘤
腔,内
阴,性
结合,点
精神,病
胸椎,间
心,电图
下,腔静脉
鼻,根
包,括
三分之,一
融,合
锻,炼
吻,合
单纯,性
括,约
连,锁
植入,术
亢,进
显,性
中,的
外,伤
附,睾
部,结构
继发性,恶性
继发性,恶性瘤
氏,病
由,于
伸,肌
艾,美
迷,走
无名,指
左,室
利,什
股,动脉
乳,糖
正,中
第,八
方,式
运动或,锻炼
消融,术
成,人
骨,间
胰岛,素
变,形
骨,质
远,侧
右,室
后,侧
整个第,一
性,肺炎
中,耳
缺,血
肥,胖
肢,体
癫,痫
解,剖
病,理
内,窥
绒,毛
精,囊
型,心肌病
假,性
搭桥,术
辅,助
眼,眶
诺,卡
后天,性
人类,免疫缺陷
原发性,恶性
传染,性
上颌,骨
依,赖
肩胛,骨
肩,部
受害,者
肋,软骨
人,格
锁骨,下动脉
淋巴,细胞
结构,发育异常
游,离
骨,术
连接,部位
张,力
运动或锻炼,活动的
动过,速
括约,肌
带,状
屈,肌
或,肌腱
埃,希
玻,璃
乙,状
边,缘
运动或锻炼活动的,类型
病毒,型
弓,形
血管,瘤
弥漫,性
异常,起源于
血管,炎
精,管
主动脉,窦
心肌梗,死
特,征
曲,霉
生殖,道
人工,血管
舌,骨
宫,内
钙,化
力,衰竭
虫属,感染
粥,样
胆,汁
利什,曼
腹,主动脉
脓毒,症
多,发
放线,菌
旁,路
脊髓,损伤
结合,处
麻,醉
肌,营养不良
骶,骨
疗,法
变,应
转移性恶性肿瘤,转移至
中,性
性,腺
红,素
小,孢子菌
坐,骨
作,用
指,间
的,肌肉
大,疱
终,止
临,床
上,腔静脉
唾,液
下,咽
神经,病
蛛,网膜
造,成
代谢,紊乱
念珠,菌病
焦,虑
骨,结构
积,病
减,压
精神,分裂
回,旋
降,支
酸,中毒
孕,妇
肝,内
局,限
第十,一
积,液
吸,入
整个,颈
球,囊
带状,疱疹
改,变
嗜,血
形,态
溶,血性
闭合性,创伤性
意,图
原,因
分支,杆菌
其他,特指
卟,啉
细胞,癌
的,损伤
第,十二
皮,瓣
范,围
皮肤和,皮下组织
活,性
艾美,球虫
少,年
短,暂
绦,虫
意图,不确定的
关,闭
下,叶
传导,阻滞
心内,膜炎
输卵管,卵巢
环,指
缺,血性
外伤性,水疱
乙状,结肠
膜,外
脱,硫
亚,急性
效,应
脱,氢
并发,感染
精神分裂,症
腋,窝
整个第,十
鼓,室
加,害
小,趾
憩,室
石,术
补,片
胃,肠道
神经,丛
硬,膜下
胆,红素
输,精管
粥样,硬化
视,神经
强,直
破坏,术
阳,性
头,肌
伴发,感染
病毒,引起的
表,浅
心包,炎
主,要
胰,管
丧,失
异,体
骨,软骨
腕,骨
休,克
线,虫病
开放性,伤
造口,术
自,身
积,水
常染色体,显性
迷走,神经
皮,病
心内,膜
口,咽部
脊,膜
直,肌
上颌,窦
金,黄色
早,产
酸,盐
受害者,的
变,种
耳,蜗
霉,素
固,有
一,过
跖,趾关节
发,生
饮,食
疏,松
后,动脉
分,化
肌,病
奈,瑟
孤,立
志,贺
革,兰
立,克
失,败
第,趾
结,缔
精神,病性
中,段
支,配
输,血
右,心房
无,毒
皮肤,结构
性,贫血
人类免疫缺陷,病毒感染
大肠,埃希
脐,带
一过,性
结缔,组织
肾,动脉
免疫,性
充,血
球,蛋白
内,脏
合,成
室,间隔缺损
网,状
胸腔,镜下
肌肉,骨骼
化,学
除,外
开,口
面,结构
减少,症
耐,药
进,行性
功能减退,症
胞,浆
某,些
跗,骨
困,难
原发性,恶性瘤
孢,菌
肺,部
咬,伤
交,叉
活检,术
扩张,术
终止,妊娠
幼,年
隐,窝
肿,胀
中,受害者的
隐,静脉
蛛网膜,下
损伤,事件
共,济
静脉,窦
楔,骨
掌,指关节
腱,索
幽,门
性心,动过速
非,典型
隐,性
栓塞,术
近,侧
产,伤性
青,少年
双,相
脱,垂
早,期
吸,收
远,节指骨
心脏,瓣膜
毒,性
足,跟
脓,疱
结肠,炎
共济,失调
松,弛
功能,性
硬,膜外
型,糖尿病
血栓,栓塞
血,液
棒,状
甲,烷
关闭,不全
限,制
血管,损伤
伤,寒
外,科
型,肝炎
左,心房
质,性
特,定
劳,损
播散,性
组织,胞浆
角,化
体,癣
晶,状体
延,长
糖,原
腺,样
鼓,膜
妄,想
无毒,昆虫
支架,置入术
杓,状
出血,性
的,皮肤
真,菌
表皮,松解
悬,吊
包,皮
肘,部
额,窦
侧,壁
开放性,创伤性
侧,副韧带
中,切牙
胸,廓
整个,下
稳,定
筋膜,或肌腱
观,察
肺动脉,高压
侵,袭
芽,胞
上,呼吸道
系统,性
肾,炎
屈,曲
性,关节炎
维生素,缺乏
凝,血
跟,骨
外耳,道
粘连,松解术
连,线
清,创
共,同
面,骨
蝶,骨
沉,积症
碎,片
返,流
线,头影测量
附,着
面,神经
纤维,瘤
裂孔,疝
起,搏
梅毒,性
阔,韧带
吸,虫病
腘,动脉
所,见
晚,期
诊断,性
继发,于
骶,椎
浸,润
尾,骨
釉,质
运输,损伤事件
多,处
指,甲
右,冠状动脉
精,索
肾上腺,皮质
白,喉
金黄色,葡萄球菌
机,械
白,细胞
卡,因
病毒,导致的
清,除术
体,部
支,流
重,叠
复杂,性
故,意
束,支
立克,次
表面,异物
止,血
心,境
区,皮下组织
引发的,感染
部分,切除伴
杓状,会厌
血栓性,静脉炎
灰,质
玻璃,体
低血,糖
移,行
生,成
特,异
瓣,叶
筛,窦
喉,炎
躁,狂
区,结构
髋,臼
肾,病
子宫,内膜
舌,下
关节,结构
细,支气管
穹,窿
滤,泡
青,霉菌
气,体
鱼,鳞
围产,期
菌性,感染
毒,素
扩,大
甲状腺,肿
臀,部
故意,自
楔,形
葡萄,糖
大疱,性
锁,关节
星,状
内侧,面
结核,性
减压,术
所致,感染
第五,趾
不,称
先天性,畸形
横突,间
透,析
下,缘
故意自,害
前,壁
反,流
胆囊,管
异物,取出术
第,颈椎
麻,疹
肺,泡
滑,膜炎
骨折,伴
鼻,甲
自,主
母,亲
外,固定
毛,发
交感,神经
失,常
咽,炎
动脉,炎
周,期
苯,丙
短暂,性
肌,层
滴,虫
淋巴结,结构
肌,的
周围,神经
硬化,性
颈,总动脉
内,障
脂,蛋白
肿瘤,切除术
距,骨
真,菌病
二,氏综合征
软,化
巨,细胞
转移,酶缺乏
偏,头痛
孢子,虫
系,带
过敏,性鼻炎
脑,桥
前,磨牙
关节,部分
乳头状,瘤
伴,急性
精神,活性
颞,下颌
淋,病
Ⅱ,型
后,外侧
肋骨,结节
液,体
上,象限
成,熟
脑,血管
骨质,疏松
蜂,窝
胸,腺
膨,出
食,道
连接,点
呼吸,系统
棒状,杆菌
碎片,伤
青,霉
不伴,发
反应,性
的,症状
髂,动脉
或,扭伤
分流,术
功能,亢进
胆管,结石
和,腱鞘
动静脉,瘘
梗阻,的
红,蛋白
血清,型
瘢,痕
抑制,剂
开放性伤口的,碎片伤
根治,性
涉,及
制,剂
壶,腹
节,趾骨
骨,关节炎
老,年
球,形
前,降支
劳损,或扭伤
肋,肋
闭合,术
神经,性
情,况
头,癣
乙,酰
全身,性
扩张,型心肌病
心肌梗,塞
变,异
心,律
盆,不称
肺,叶
节,段
植入,物
转,运
射,频
白,内障
股,静脉
流,行性
存,在
侵袭,性
核,细胞
耳,廓
骨骼,肌
风,疹
布,鲁
环,境
取,石术
阑,尾
枢,椎
关节,软骨
窒,息
血管,内
昏,迷
悬吊,术
不,完全
部分,皮肤
成,骨
腕,掌
胸椎,全
坏死,性
病理,性骨折
感染性,疾病
杆,状菌
分枝杆菌,感染
泪,囊炎
下,静脉
震,颤
经,尿道
颧,骨
抑郁,症
抽,吸
左,冠状动脉
椎,板
椎弓,根
雅,司
放射,性
补片,修补术
出,口
根治,术
鼻,咽部
移位,术
中毒,性
远端,指间关节
整个,上
蝶,窦
中,节指骨
出,生
药,用
人,造
意,识
外,翻
不,合并
淀粉样,变性
室,间隔
吸,虫感染
右,房室瓣
支,持
近,节指骨
针,内固定术
不伴,开放性伤口的碎片伤
性,障碍
腕,或
试,验
绞,痛
髓,质
绦,虫感染
延,迟
精神活性,物质
背,面
止血,术
整个第,六
皮下组织,结构
内,翻
产,妇
眼,部
起搏,器
增,殖
上,叶
枕,骨
充血,性心
脊,神经根
紧,张
缓解,期
离,断
开放性伤口,但
中,部
腕,部
黄,斑
酸,血症
妊娠,分娩
内,膜炎
药物,性
齿,槽
血,红蛋白
酰,胺
胆,固醇
肾,小
囊肿,切除术
紫,癜
淋巴结,群
骨折,切开复位
嗜血,杆菌
悬,雍
悬雍,垂
鼻,孔
新生儿,暂时性
脑,病
基,因
双,胎
海绵,体
代谢,障碍
器,质性
梨,状
病毒性,肝炎
氨酸,血症
性,失
尿,路
下,关节突
指,趾
上,动脉
动脉,粥样硬化
芽胞,杆菌
腹,侧
腕或,手
指,神经
第,指
修,正术
胰腺,炎
髂,骨
敏,感
中,海
清创,术
颈,内动脉
体,病
血管,性
大,趾
整个,手
羊,水
马,杜
马杜,拉
菌,科
伤,及
疝,修补术
孢,霉
甲,癣
末,端
三,叉
环,状软骨
分娩,性
旋,转
拇,趾
月,经
腹膜,后
缺,氧
羊,膜
透,明
汇,入
特异,性
矫,正术
延,髓
下,部
神经,痛
不,能
后,角
酸,杆菌
阴,蒂
发,病
地,中海
梗,死
梗,塞
栓,子
革兰,氏
孤立,性
贮,积病
疾患,未特指的
保,健
内,耳
外,动脉
抬,高
动,力
氨基,酸
吻合,口
浅表,损伤
缩,窄
扁桃体,炎
下,丘脑
双,极
进,行
成骨,不全
胎,盆不称
淋,球菌性
表,现
泪,腺
灌,注
内,静脉
网,膜炎
通过,胎盘
体,重
迟,缓
肱,二
母,细胞瘤
钩,端
缩,短
接合,部
阴,唇
上,唇
内窥,镜
经,鼻
所致,疾病
手术,后
消化,道
辐,射
粘液,性
沉着,症
皮肤,病
尺,侧
不,完全性
病毒,科
臂,丛
关节,部
下,段
围,生
围生,期
炎,性
颈,静脉
调,节
剥,脱
间,的
胸腔,镜
腓,肠
段,抬高
四,肢
硫,酸
个,人
压,迫
神经,结构
寄生,虫
障碍,未特指的
瘘,修补术
模,式
控,制
膈,肌
所,有
线,粒
腹腔,开放性伤
毛细血管,扩张
肋结节,非
视,网膜炎
整个第,七
整个,耳
肢,端
肝,管
胸,主动脉
并发症,的
药物,所致
夹,层
低,下
肠,炎
单,核细胞
外,部
中性,粒细胞
咽,鼓
挤,压
囊,结构
椎,骨
被,动
或,其他
前,部
疟,原虫
新生儿,一过性
已,感染
节,律
尺,神经
黑,色素
第,胸椎
咽鼓,管
上,静脉
牵,引
前,外侧
早产,儿
经,内窥镜
军,团
陆地,运输
开放性,脱位
瘘,管
躯,体
同种,免疫
性,皮炎
产,生
精神,障碍
左,房室瓣
上,关节突
肌,炎
性心,包
关,系
植,物
症,伴
脊髓,灰质
矢,状
间,歇
结核,病
肺静脉,异位
创伤性,切断
关节面,结构
具,有
骨折,脱位
红细胞,增多症
钩端,螺旋体
杓状会厌,襞
生殖,器官
无,力
不,稳定
开放性,创伤
基底,部
上,缘
瘫,痪
广,场
